model,mag_bin,n_true_qso,raw_promised_purity,raw_achieved_purity,raw_completeness,raw_n_selected,rep_temperature_promised_purity,rep_temperature_achieved_purity,rep_temperature_completeness,rep_temperature_n_selected,bright_temperature_promised_purity,bright_temperature_achieved_purity,bright_temperature_completeness,bright_temperature_n_selected,seed
HistGB,"[17,18)",309,0.9717841412334381,0.9949494949494949,0.6375404530744336,198,0.9713593538619354,0.9949238578680203,0.6343042071197411,197,0.9731863933900322,0.9852216748768473,0.6472491909385113,203,12
HistGB,"[18,19)",1595,0.9864666113519772,0.9861003861003861,0.8006269592476489,1295,0.9860352462573009,0.9861003861003861,0.8006269592476489,1295,0.9874568728088642,0.9862174578866769,0.8075235109717869,1306,12
HistGB,"[19,20)",3966,0.9849812436355804,0.9902692182938696,0.7697932425617751,3083,0.9847076055356425,0.9902470741222367,0.7680282400403429,3076,0.9861785229130114,0.9897006758931445,0.7753403933434191,3107,12
HistGB,"[20,22)",13212,0.9648353311966028,0.9638087031451961,0.5079473206176204,6963,0.9644834603947229,0.964513325608343,0.5040115046927036,6904,0.9657664507872119,0.9609192238888125,0.5285346654556464,7267,12
MLP,"[14,17)",106,0.9567880250189275,1.0,0.33962264150943394,36,0.9573125439158725,1.0,0.32075471698113206,34,0.9559746590251746,1.0,0.33962264150943394,36,12
MLP,"[17,18)",309,0.9741432842946356,0.9900990099009901,0.6472491909385113,202,0.9735001010500516,0.9899497487437185,0.6375404530744336,199,0.973619816419827,0.9900990099009901,0.6472491909385113,202,12
MLP,"[18,19)",1595,0.9864903075648569,0.9835329341317365,0.8238244514106583,1336,0.9858753065646364,0.9834586466165414,0.8200626959247649,1330,0.9863219635454913,0.9835082458770614,0.8225705329153605,1334,12
MLP,"[19,20)",3966,0.9873961675664522,0.987728130899937,0.791477559253656,3178,0.9868086789741982,0.9883096366508689,0.7887039838628341,3165,0.9871709968405448,0.9877204030226701,0.7909732728189611,3176,12
MLP,"[20,22)",13212,0.9654922430467602,0.9651876159223856,0.5120345140781108,7009,0.9648705618212484,0.9659704980283336,0.5006055101422949,6847,0.9652804989154969,0.96553209823352,0.5088555858310627,6963,12
LogReg,"[14,17)",98,0.9999927598225442,0.0,0.0,1,0.9999937309873799,0.0,0.0,1,0.9581724337832782,0.0,0.0,2,13
LogReg,"[17,18)",309,0.9657428450080594,0.0,0.0,2,0.9667614045353441,0.0,0.0,2,0.96046284801313,0.0,0.0,3,13
LogReg,"[18,19)",1565,0.9572420263727496,0.0,0.0,3,0.958538929779102,0.0,0.0,3,0.9297999242530938,0.0,0.0,34,13
LogReg,"[19,20)",3988,0.9246277023915016,0.0,0.0,33,0.9224281297620939,0.0,0.0,40,0.9390522240214647,0.19863013698630136,0.007271815446339017,146,13
LogReg,"[20,22)",13227,0.9221892732635458,0.7780898876404494,0.08376805020034778,1424,0.9224811032691765,0.7852604828462516,0.09344522567475617,1574,0.9429920978458967,0.8469827586206896,0.475391245180313,7424,13
RandomForest,"[14,17)",98,0.9480131403632541,0.9523809523809523,0.20408163265306123,21,0.9497882202682425,0.96,0.24489795918367346,25,0.9585793500760772,0.9642857142857143,0.2755102040816326,28,13
RandomForest,"[17,18)",309,0.9687357343491464,0.9893048128342246,0.598705501618123,187,0.9731085091718312,0.9895833333333334,0.6148867313915858,192,0.9778679533566734,0.9850746268656716,0.6407766990291263,201,13
RandomForest,"[18,19)",1565,0.9829506146611956,0.9909315746084089,0.7680511182108626,1213,0.9854303861548549,0.9910714285714286,0.7801916932907348,1232,0.9880553526573891,0.9897233201581027,0.8,1265,13
RandomForest,"[19,20)",3988,0.9847947667331247,0.9901283316880553,0.7545135406218656,3039,0.987114758455421,0.9896137617656605,0.7645436308926781,3081,0.9892668998774719,0.987033523086654,0.7825977933801405,3162,13
RandomForest,"[20,22)",13227,0.9633191337682486,0.9641313742437337,0.5060104332048083,6942,0.9656190164014963,0.9577839925422826,0.5437362969683224,7509,0.9698028878365906,0.9511127325793506,0.5912905420730324,8223,13
HistGB,"[14,17)",98,0.9608877943177766,0.8918918918918919,0.336734693877551,37,0.962230051183079,0.8918918918918919,0.336734693877551,37,0.9666703396016534,0.8918918918918919,0.336734693877551,37,13
HistGB,"[17,18)",309,0.9770789422450294,0.9675925925925926,0.6763754045307443,216,0.9779349338043758,0.9675925925925926,0.6763754045307443,216,0.9800173787882142,0.9678899082568807,0.6828478964401294,218,13
HistGB,"[18,19)",1565,0.9865672942164654,0.986697965571205,0.8057507987220447,1278,0.9868490488443726,0.9867394695787831,0.8083067092651757,1282,0.9881314317269692,0.9868217054263566,0.8134185303514377,1290,13
HistGB,"[19,20)",3988,0.9857323032528447,0.9895833333333334,0.7622868605817452,3072,0.9861129471214736,0.9896070152646963,0.7640421263791374,3079,0.9870542524652656,0.9887604367373154,0.7720661985957874,3114,13
HistGB,"[20,22)",13227,0.9634014773564948,0.9634094454687279,0.5135707265441899,7051,0.9636986707088473,0.9623986580933743,0.520526196416421,7154,0.9649056738037454,0.959562258107567,0.5435850911015347,7493,13
MLP,"[14,17)",98,0.9389594722657887,0.96,0.24489795918367346,25,0.939642979235521,0.96,0.24489795918367346,25,0.9402433743742621,0.96,0.24489795918367346,25,13
MLP,"[17,18)",309,0.9711866688271362,0.985,0.6375404530744336,200,0.9715582580008504,0.985,0.6375404530744336,200,0.9718838920557344,0.985,0.6375404530744336,200,13
MLP,"[18,19)",1565,0.9868664175215524,0.9920255183413078,0.794888178913738,1254,0.9869858513304122,0.9920318725099602,0.7955271565495208,1255,0.9870820883175979,0.9912420382165605,0.7955271565495208,1256,13
MLP,"[19,20)",3988,0.9867036642149098,0.9906239896540575,0.7683049147442327,3093,0.9868034275483831,0.9906330749354005,0.7690571715145437,3096,0.9868801461047984,0.9906421426266537,0.7698094282848545,3099,13
MLP,"[20,22)",13227,0.9666756468400659,0.9675459395376408,0.49361155212822255,6748,0.9668165608681314,0.9676657315812786,0.495501625463068,6773,0.9669020116014826,0.9677893807912928,0.49746730173130715,6799,13
LogReg,"[14,17)",80,0.9999891977340989,0.0,0.0,1,0.9999891787846956,0.0,0.0,1,0.9999998995090277,0.0,0.0,1,14
LogReg,"[17,18)",345,0.9531930592877009,0.5,0.002898550724637681,2,0.9531737590821919,0.5,0.002898550724637681,2,0.9642440516953918,0.3333333333333333,0.002898550724637681,3,14
LogReg,"[18,19)",1566,0.9322009889408802,0.0,0.0,4,0.9321768086752682,0.0,0.0,4,0.9305725166048358,0.0,0.0,32,14
LogReg,"[19,20)",4041,0.9235089815959604,0.06451612903225806,0.0004949269982677555,31,0.923480292230217,0.06451612903225806,0.0004949269982677555,31,0.9412590015875023,0.1349206349206349,0.004206879485275922,126,14
LogReg,"[20,22)",13156,0.9228521649791117,0.7815003641660597,0.08155974460322286,1373,0.9228370293617997,0.7813411078717201,0.0814837336576467,1372,0.9408671123030682,0.8463418140002875,0.44755244755244755,6957,14
RandomForest,"[14,17)",80,0.9486048354149237,1.0,0.1875,15,0.9528725156176263,1.0,0.2,16,0.9539294105374151,0.9523809523809523,0.25,21,14
RandomForest,"[17,18)",345,0.9657357317502928,0.9847715736040609,0.5623188405797102,197,0.9690783278049953,0.9852941176470589,0.5826086956521739,204,0.9763623060269765,0.985781990521327,0.6028985507246377,211,14
