model,mag_bin,n,ECE_raw,ECE_rep_platt,ECE_bright_platt,ECE_rep_isotonic,ECE_bright_isotonic,ECE_rep_temperature,ECE_bright_temperature,cwECE_raw,cwECE_star,cwECE_galaxy,cwECE_qso,seed
LogReg,"[17,18)",15122,0.12778412299033823,0.13976398727916392,0.14815963467143153,0.1401261204536047,0.12854137093933254,0.1278131185460731,0.07863587425676735,0.09403286581116393,0.1255895207915782,0.11762880863368382,0.0388802680082298,9
LogReg,"[18,19)",11299,0.1588367496567381,0.09396238472925825,0.11667025009443922,0.13083842963538586,0.07055587671888901,0.15885680596056717,0.1445537027766528,0.1151499735837287,0.15169519671779705,0.10752785593562363,0.0862268680977654,9
LogReg,"[19,20)",15900,0.0962923258120203,0.09475026872510303,0.09626666130083253,0.084221937885972,0.053398376236188,0.09620360744707751,0.08486695433031041,0.08404347820884699,0.09455273882335714,0.08203332097730044,0.07554437482588337,9
LogReg,"[20,22)",45908,0.031017420879678653,0.03747437783619884,0.047915736043585684,0.02407701680065654,0.08617739889409823,0.0307873960571049,0.07637576699492162,0.034755128915194604,0.033681219304117285,0.04286117741171712,0.027722990029749418,9
RandomForest,"[14,17)",11770,0.007157670511151026,0.0299768193142825,0.009987865912368433,0.0052459151068141915,0.0027174073029388713,0.005007638765837387,0.0028374564087295445,0.005249726032211268,0.007057458463295325,0.00674908036152541,0.0019426392718130694,9
RandomForest,"[17,18)",15122,0.005947477112292917,0.027675625415892163,0.005531778030398746,0.003198754854054569,0.0024105441997235204,0.003469856086236311,0.002234180080676049,0.004496194710199144,0.00634564903709521,0.005784232212430887,0.0013587028810713346,9
RandomForest,"[18,19)",11299,0.01236484244731061,0.029359040968431404,0.010502657492787719,0.007472864470745602,0.005347222438046731,0.00805031043725207,0.004452155332476437,0.00925963789213301,0.011343385858659958,0.012177206773132977,0.004258321044606092,9
RandomForest,"[19,20)",15900,0.010127628681282658,0.030742992097742155,0.030509888429315294,0.004849996068037807,0.007089488621847481,0.004290430739180309,0.003796980427483029,0.007189360827557527,0.009684952949279063,0.00628301775540622,0.005600111777987298,9
RandomForest,"[20,22)",45908,0.0027829265370725386,0.03484666466661691,0.06535421081452357,0.010304531014567514,0.023187057858527888,0.009583395737483172,0.019240533453382322,0.003780372539769578,0.004199720346586241,0.004218907536980588,0.002922489735741905,9
HistGB,"[14,17)",11770,0.0026513396885642863,0.013760988467630842,0.009178066072323417,0.014444756889733314,0.009366302137232316,0.001968306525150734,0.0014988933059814436,0.0031828845609803945,0.0038815882564479853,0.003969036147677705,0.001698029278815493,9
HistGB,"[17,18)",15122,0.003145872111647117,0.01271400185367312,0.0074077026424519245,0.013388568717549383,0.007290096164282951,0.0030831366006872267,0.0023672233735849927,0.0035788045752967452,0.00488852553652787,0.004187144202037824,0.0016607439873245406,9
HistGB,"[18,19)",11299,0.007419921094233466,0.014093867700876568,0.007221382994829097,0.01584813464131996,0.006584363656062014,0.006220150817688756,0.0048905592284796025,0.006168822147692248,0.007830546360105823,0.005505840701019196,0.005170079381951725,9
HistGB,"[19,20)",15900,0.005333652484487194,0.009063294860595646,0.004167156472428021,0.009763932379596696,0.00466904694530994,0.004678842613996379,0.004426349505415913,0.00566367736533951,0.006429282167334693,0.0059768457551008175,0.00458490417358302,9
HistGB,"[20,22)",45908,0.004583826013485804,0.005909056243485544,0.006813105196280121,0.005823899303878196,0.0077850941689210345,0.006337084927043966,0.009036839862513564,0.0037880863165463807,0.003180322803469574,0.00350587808309531,0.004678058063074258,9
MLP,"[14,17)",11770,0.005268027503173886,0.030428216964345486,0.011243120969710366,0.006344926897340794,0.005369932830101606,0.005976493386078045,0.00525692098078937,0.009533731302626846,0.006548932668869133,0.014202671651995048,0.007849589587016354,9
MLP,"[17,18)",15122,0.0019786819490216273,0.028310433802629455,0.005974998472534746,0.003943824164819644,0.0030086861000369176,0.0020831588529797926,0.0019738779286965565,0.00304676059200396,0.002774982984984922,0.003130418535019707,0.0032348802560072504,9
MLP,"[18,19)",11299,0.002404035542425373,0.0309107652194048,0.009224910399667005,0.0033641403746310305,0.004686140830242473,0.0022245015674266367,0.002421114755556128,0.005003219076225773,0.004293741202019891,0.005798657310301876,0.004917258716355551,9
MLP,"[19,20)",15900,0.004299388388607541,0.03220678204047817,0.029495069916337206,0.005284833884749592,0.004679145743360576,0.003865693524342376,0.004337259227089213,0.0066162255444765115,0.004982638091237863,0.008541711561387498,0.00632432698080417,9
MLP,"[20,22)",45908,0.009134788236584852,0.03400677299148258,0.06359692249990706,0.006994954371600702,0.01251217560007099,0.006523248396176715,0.009171381434507114,0.0076647970238631164,0.006587114864170892,0.0076752042266330905,0.008732071980785365,9
LogReg,"[14,17)",11712,0.1716034351724838,0.16336910309915428,0.14139762573371498,0.1433796672168954,0.12684685059319428,0.17025346643458794,0.12016130805246064,0.11971309840146056,0.18039597668386873,0.16227600957028115,0.016467308950231834,10
LogReg,"[17,18)",15092,0.13311304622660594,0.14451411989694957,0.15765107292683767,0.14726202853820972,0.13981690933389915,0.131581331525743,0.08519534637552031,0.09657415433167175,0.13040643052975648,0.1197260376103022,0.03958999485495657,10
LogReg,"[18,19)",11301,0.16523418635655257,0.0906557727608236,0.12986821956396985,0.1256524346915705,0.06459826455714864,0.1651295412958065,0.15093381537493514,0.11806891280041036,0.15684995216618006,0.10885392955802067,0.08850285667703033,10
LogReg,"[19,20)",15983,0.0955792830628506,0.08877352018399459,0.09468842209298706,0.07816486567658892,0.059172727294757345,0.09547916454524794,0.0878776421193002,0.0838744164690695,0.09323166690818777,0.08425838682877249,0.0741331956702482,10
LogReg,"[20,22)",45911,0.03058420782821878,0.034950229315285526,0.04835479700417298,0.02694269155392947,0.09180583554258949,0.030561249106523674,0.07585399455463872,0.03492446594035629,0.03501816460087105,0.041650473833964814,0.028104759386232997,10
RandomForest,"[14,17)",11712,0.007353176894031536,0.028429588230158724,0.008684329570708797,0.005367994958575855,0.0019072433448333408,0.005102933656803087,0.002594781929070887,0.004882540912581654,0.0069864574707640325,0.006430485847539523,0.0012306794194414073,10
RandomForest,"[17,18)",15092,0.007397352690009682,0.02978437521868758,0.009535643021388903,0.004307666066207978,0.0023082469114335466,0.004450663688516999,0.0025353573791228714,0.00559156274923952,0.007411857996671171,0.006813316955723915,0.0025495132953234725,10
RandomForest,"[18,19)",11301,0.01282144979430436,0.031120548228920436,0.009224668784381435,0.007595106721190027,0.004610646190364441,0.00852992109124894,0.005494774670095562,0.008849633117196916,0.011693265835973885,0.008197018532916933,0.006658614982699929,10
RandomForest,"[19,20)",15983,0.009508748010748665,0.030186718494296036,0.033830007548288826,0.005883178214294525,0.009359933879366993,0.004247297132601894,0.005975544210234267,0.008093591631479631,0.009750922296277038,0.007354154814717213,0.007175697783444641,10
RandomForest,"[20,22)",45911,0.0034426774790756983,0.03194314043599021,0.06229923412014948,0.00796824599680604,0.023668712719485025,0.008268084095716515,0.01644751900074403,0.0038750644701092893,0.005400518620028451,0.003081476378414985,0.00314319841188443,10
HistGB,"[14,17)",11712,0.002953754934933039,0.01262871827164401,0.009718061573502175,0.013740779222468004,0.008665548663178993,0.002955508424119708,0.0027688905956284727,0.003069827596860071,0.003653227976908764,0.0036454516980652524,0.001910803115606197,10
HistGB,"[17,18)",15092,0.0032537569020044017,0.013531617423007068,0.009640659530697046,0.014159809784023685,0.009168132320927098,0.0032535998837364285,0.003077654198255895,0.0029589328507207027,0.004223258738361677,0.0032358388502510952,0.0014177009635493356,10
HistGB,"[18,19)",11301,0.007086334203273224,0.009229828874728787,0.007413812302080831,0.011009327202134872,0.005586204326454085,0.007066622631438632,0.0071519560874938855,0.0060630914498724,0.007888323384891007,0.006800615989563712,0.003500334975162484,10
HistGB,"[19,20)",15983,0.0035767731521422178,0.007195969920214431,0.002718124675221877,0.009528185224386048,0.005028859107977496,0.003582722649609599,0.003256572853375294,0.004636518105346867,0.005281269736468822,0.00496182086604589,0.003666463713525889,10
HistGB,"[20,22)",45911,0.005725001538624098,0.00715152407365128,0.006022849041761472,0.008334385997004123,0.00525941490484402,0.005768579422730393,0.006301570574987643,0.00494414857038741,0.005274109665098323,0.0036796046354590755,0.005878731410604831,10
MLP,"[14,17)",11712,0.002820865197909451,0.02838626995443226,0.009556644993267728,0.003330701437464233,0.002682496505986425,0.0026449995720314104,0.0019484736318507528,0.004908029844500904,0.006297454892274647,0.006267631760884638,0.0021590028803434268,10
MLP,"[17,18)",15092,0.003374172862122393,0.028955032939940492,0.00861257851661026,0.003221579850624658,0.004257523616677812,0.0032425057939812897,0.004618961184682559,0.004785695205067267,0.005803173062747621,0.006419674852630622,0.002134237699823558,10
MLP,"[18,19)",11301,0.003602461670078012,0.02950131709535387,0.009833314244474553,0.003299877951134768,0.004665299542070448,0.0038756058648878504,0.005406432790537196,0.003988400606348875,0.004794038899310344,0.0032848140424363978,0.003886348877299885,10
MLP,"[19,20)",15983,0.0039097445914722225,0.03148272746034658,0.03370675667525418,0.0035891581869418143,0.005321874902233213,0.003223219230270829,0.006266406102867534,0.005542023386913647,0.004644703543349694,0.004507517190737255,0.007473849426653989,10
MLP,"[20,22)",45911,0.004616611055564808,0.032342903026623404,0.061214433912110275,0.0037326366577337027,0.005306338430228137,0.0039648391098532675,0.009250414289747698,0.008475768036215818,0.00485286414686225,0.009518380521817457,0.011056059439967751,10
LogReg,"[14,17)",11619,0.17380474178909103,0.1555978168853168,0.13779156265033385,0.14625592208562183,0.12570274301331524,0.17340813093074955,0.12135193791060962,0.12037355442414825,0.18125986386969556,0.16189454744477078,0.017966251957978404,11
LogReg,"[17,18)",15063,0.13056933082131755,0.1425456209110258,0.15010930410051693,0.1442241924690983,0.13032364142255387,0.13052366703026733,0.07810068970807962,0.09660649573102538,0.12741949413424333,0.12162280507122324,0.04077718798760962,11
LogReg,"[18,19)",11315,0.16421877396261148,0.09111841485002026,0.1146747772166935,0.12460578611376867,0.05350009846491872,0.16428009536724283,0.1506271722494411,0.11411505112585026,0.15459234361015844,0.10498474104417652,0.08276806872321588,11
LogReg,"[19,20)",15980,0.09472196836540657,0.09377845639089363,0.09190453964453224,0.08299094476971021,0.06469607075493969,0.09452709551307244,0.08742253844154296,0.08319962789460027,0.09267490505340803,0.08184383978408466,0.07508013884630811,11
LogReg,"[20,22)",46021,0.03205362404808424,0.03536482693971481,0.03956509966728519,0.02358189475763637,0.0973804794647013,0.032339579556467796,0.07914455279062715,0.035865837379598864,0.03462786944950733,0.043375517295820155,0.029594125393469096,11
RandomForest,"[14,17)",11619,0.004046125630775245,0.02695231517439883,0.006592453490101845,0.0024366334527805545,0.003373015946936623,0.002123918766850978,0.003884594929014203,0.0031285240351890784,0.004765489225537358,0.0037621186406708975,0.0008579642393589803,11
RandomForest,"[17,18)",15063,0.007877395637922334,0.027858312843027408,0.007567389649039712,0.005792450911181732,0.0028462429568865783,0.005136152144794808,0.002094529304701446,0.005845849112461057,0.0071445811991948365,0.007722923111294227,0.0026700430268941067,11
RandomForest,"[18,19)",11315,0.012803184572730634,0.0316760313759401,0.011183049853938443,0.008272508138142514,0.003512257395755125,0.008581995794236364,0.0037397881745848544,0.009590452752461546,0.011127013330445096,0.010858152722767717,0.006786192204171827,11
RandomForest,"[19,20)",15980,0.00962527114340935,0.03053603398678758,0.0315909658421938,0.005277716150824294,0.006674558713049541,0.0059846275987263265,0.0043862366980911525,0.00835989538673187,0.010681149607153249,0.007156261407443862,0.007242275145598496,11
RandomForest,"[20,22)",46021,0.003946168356671631,0.029323735134749992,0.06164862140407244,0.008345418599383847,0.020676203960158568,0.006728341819076621,0.01579540083795148,0.0042689760281455925,0.005486495142241317,0.0034698854209478224,0.0038505475212476385,11
HistGB,"[14,17)",11619,0.002631321243791924,0.008861522788255641,0.004722856990533854,0.010420398090042075,0.004492509273645702,0.0022428507926477536,0.003666011452687083,0.0024780157703495746,0.0030187866889597984,0.0025435345834429798,0.001871726038645946,11
HistGB,"[17,18)",15063,0.004240897194694155,0.013830727643250803,0.008454129662283401,0.015242641712290282,0.009050507220511412,0.003980400374376548,0.002551119608033909,0.004091931221268049,0.004963380367942548,0.00501030074486772,0.0023021125509938797,11
HistGB,"[18,19)",11315,0.008969520482963123,0.010534409216339642,0.0054900966454338555,0.015490633795839941,0.00736713647532229,0.008225453855513314,0.006350137179925896,0.008428728192623332,0.008826630071759333,0.011183539657347946,0.005276014848762721,11
HistGB,"[19,20)",15980,0.005721434122475265,0.011347903260267765,0.006583185663111895,0.01364197005203037,0.007699546537305734,0.0037411684002207806,0.003209771106970849,0.00590450398617098,0.0077815483081757385,0.0037690052904722645,0.006162958359864938,11
HistGB,"[20,22)",46021,0.0018733300725513038,0.007582179624288685,0.01028074824417582,0.008785282447249838,0.012290975844050355,0.00464169699125336,0.010448858660135556,0.003681575260221226,0.003811614338532754,0.003183962602163558,0.0040491488399673654,11
MLP,"[14,17)",11619,0.00499625355642949,0.028762352533994364,0.004703298099699595,0.0045017920965721185,0.004171172891401142,0.004021831207427737,0.003986812622079434,0.004209222655419696,0.004857106339993855,0.005918332303810189,0.001852229322455046,11
MLP,"[17,18)",15063,0.0014357449825047517,0.03062877694219252,0.005468575332362478,0.004129393779119669,0.0024490969246252748,0.0022676912441719796,0.002269595937431558,0.003125866291724196,0.004041860847497377,0.003832109246137718,0.0015036287815374922,11
MLP,"[18,19)",11315,0.004710223252368237,0.030756363405569517,0.010554967747785585,0.004971858876451737,0.0031152231843310347,0.004002306550946615,0.004044443213600905,0.004414386101217682,0.003985750951221624,0.005624675813473663,0.003632731538957757,11
MLP,"[19,20)",15980,0.0046533867510935405,0.03144599634608708,0.0321865140654125,0.00396344011228118,0.004348568666926444,0.0028857089441192783,0.002880417828566557,0.005368344843707379,0.006866764117932557,0.0045496701199919855,0.004688600293197593,11
MLP,"[20,22)",46021,0.005880449827297154,0.030966343085300052,0.06398922888455633,0.004286894302460169,0.007336691408398391,0.0019317967009817062,0.0017729384931700458,0.005640993447240718,0.006449344105200198,0.005897054615439932,0.004576581621082027,11
LogReg,"[14,17)",11652,0.1726269602456843,0.1546252212594098,0.1436586356263865,0.14427246680902564,0.10832577205202175,0.17386495562774418,0.12401497866424885,0.12169146146351684,0.1831463886091999,0.16497854282960228,0.016949452951748333,12
LogReg,"[17,18)",15222,0.13334984134191225,0.1472642841962499,0.15401292294550586,0.14310567132944255,0.13427356560999854,0.13358308658347248,0.08692613083654425,0.09658152632727933,0.1315073149733937,0.12029171346936413,0.03794555053908015,12
LogReg,"[18,19)",11386,0.1591103155502015,0.09551158956427479,0.13112277556473276,0.11369608033933735,0.06612909293678375,0.15893226866709367,0.14609726758086877,0.11277782122249048,0.14949873620639287,0.10339155141330833,0.08544317604777024,12
LogReg,"[19,20)",15898,0.09817586265447932,0.09010417666507668,0.09439410737375838,0.07806889993315015,0.06006588792551436,0.09969825590337024,0.0913956853841848,0.08384522815118815,0.09511167547358731,0.08090309134328184,0.07552091763669526,12
LogReg,"[20,22)",45840,0.033517288551864935,0.037781794699541904,0.04589789721463266,0.02547337566675843,0.08889802584534864,0.03342463305880247,0.0735568927288047,0.036641550214903194,0.03668049384679685,0.043440412821383154,0.029803743976529577,12
RandomForest,"[14,17)",11652,0.0077946602550299175,0.029005016721105108,0.008155538905711992,0.006012604638869486,0.0018684992877519352,0.006191325757680499,0.003283439527331732,0.005575368938440253,0.008210035611580666,0.007536643589504909,0.0009794276142351848,12
RandomForest,"[17,18)",15222,0.009308731371559794,0.028342222383390445,0.007339220655456896,0.00702375228833333,0.004424667163454516,0.007292035114934153,0.004029860252878759,0.0064753443231265915,0.008443561301095987,0.00870154077980791,0.002280930888475878,12
RandomForest,"[18,19)",11386,0.010984383912379506,0.031013679497238496,0.01191853973959429,0.007396721635242378,0.003282366986513732,0.007915498608079524,0.0035665546051626617,0.008083027639052677,0.009336221836775318,0.010465267437147588,0.004447593643235123,12
RandomForest,"[19,20)",15898,0.009327406858451905,0.027641426946048903,0.03118935038497905,0.004871066296712094,0.008464210997135322,0.006684454145679012,0.009604550404587589,0.006308401019007093,0.008505014207545875,0.004273136513298121,0.006147052336177284,12
RandomForest,"[20,22)",45840,0.004185006064264979,0.028597946816826408,0.06056364244748523,0.005550606931014581,0.022925653642689756,0.006469232461083423,0.015475094662394093,0.003590674166670559,0.0034533869608129398,0.0031679603152857025,0.004150675223913035,12
HistGB,"[14,17)",11652,0.002991052964760969,0.014417798397713465,0.009466912178753662,0.015728220129494673,0.008984117726226128,0.0031211896897022965,0.00259318923088868,0.002766778832020623,0.003645606329646562,0.0028286974061701134,0.0018260327602451932,12
HistGB,"[17,18)",15222,0.0035410345194862632,0.014996096811584253,0.009782069524691019,0.016723986540981003,0.009539281551608488,0.0038737981570544423,0.0018610158760817561,0.0038092320951145886,0.005196208113359182,0.004435111563220202,0.0017963766087643817,12
HistGB,"[18,19)",11386,0.004291906071646132,0.011246848682538994,0.008466573343946859,0.013684383254563887,0.008364415188219294,0.004568045920328805,0.0036652101367875972,0.004480128728699759,0.005162200443175276,0.004486778655931759,0.0037914070869922434,12
HistGB,"[19,20)",15898,0.0037960926705905406,0.01076702836775229,0.006826426859305449,0.011569190201782074,0.006887320079530668,0.004766147656575535,0.002889139194376361,0.005161178792217864,0.0049643487746385195,0.005456692450988863,0.005062495151026209,12
HistGB,"[20,22)",45840,0.0033079772465812425,0.011629843983263525,0.006267258433903277,0.011906125256881003,0.006854209407410017,0.0030909890075220404,0.006773650424184676,0.0030661159216830007,0.002601814632597007,0.0030769209728202626,0.0035196121596317337,12
MLP,"[14,17)",11652,0.003191995273858269,0.02927571297762406,0.007970232806197701,0.0036117905206538995,0.002632912415798181,0.004300334072768082,0.003504090156570134,0.003222470436558498,0.003460888335103122,0.004451852808422998,0.0017546701661493762,12
MLP,"[17,18)",15222,0.0035434753787648154,0.031316654756627746,0.007557536636110097,0.004636128410028419,0.0031409091524158862,0.004476557586732386,0.0039033695124783005,0.003067114726418817,0.003212966118243822,0.004095190660928902,0.0018931874000837283,12
MLP,"[18,19)",11386,0.0036883239947793764,0.02897944556300066,0.012214878760466962,0.0055108544587823775,0.006645342940260129,0.0029915066830655504,0.003593404383489586,0.0042990190342192544,0.0048883084685557915,0.004965258399542332,0.00304349023455964,12
MLP,"[19,20)",15898,0.005424327269362501,0.030592972353537487,0.03158890558075175,0.00464280246042781,0.005537405049781378,0.004990944506940499,0.005080427037210065,0.006228016175124748,0.005205621041531108,0.007802039916771837,0.005676387567071302,12
MLP,"[20,22)",45840,0.003680984395367327,0.02812126067935763,0.06056735406188242,0.0027482385131173967,0.006428902694444731,0.004459228040287941,0.0037733244486384304,0.0041033190928439515,0.004071733958801153,0.004814385057314319,0.003423838262416383,12
LogReg,"[14,17)",11699,0.1760508141080449,0.16057650926547234,0.14500692896842546,0.15001847354948958,0.11926219089948883,0.17417469004941677,0.12346741886993762,0.12206027984193735,0.18294661602225334,0.16540718582718117,0.0178270376763775,13
LogReg,"[17,18)",15087,0.1313161812151401,0.14336460670444562,0.15086546125658232,0.1421168507906322,0.13572889793909965,0.12988765865571883,0.08215071623894182,0.09718464927463948,0.12991079159032015,0.12023539163834562,0.041407764595252666,13
LogReg,"[18,19)",11414,0.1634265966393245,0.10030761590153953,0.1268294334878486,0.1280977887180433,0.06298370586115404,0.16361511820579921,0.14821753167930315,0.11626790334069836,0.15584971256719862,0.1093881105823081,0.08356588687258838,13
LogReg,"[19,20)",16014,0.0855242781036375,0.09488024678560861,0.09715336979486416,0.08371745661647624,0.062381571422596184,0.08421830097172216,0.08249554261383905,0.08295344415441157,0.09247589175862855,0.08171310548721968,0.07467133521738643,13
LogReg,"[20,22)",45785,0.029812350808843376,0.03838754211767149,0.04602928479284992,0.025657530820038188,0.09086777761118214,0.030199334230808325,0.07760287467627369,0.034342450555065185,0.03211617117362393,0.04117656156128355,0.029734618930288094,13
RandomForest,"[14,17)",11699,0.008513082117929605,0.026755431557161882,0.006400746160305072,0.005262024184479096,0.002747755780669556,0.005723334949671422,0.003647347807634412,0.005642627026042347,0.0079589270199014,0.007433681428317086,0.0015352726299085568,13
RandomForest,"[17,18)",15087,0.009099151614344119,0.029172707968407798,0.006170999043982302,0.005878262551649889,0.0030377047760780478,0.005717367979852565,0.0028625668278541715,0.006648177047747113,0.008302236662521023,0.00895026347719885,0.0026920310035214636,13
RandomForest,"[18,19)",11414,0.01019783058406309,0.028812727611157045,0.013956921809656556,0.0047899568607055664,0.005911105651588111,0.0048914066481391665,0.005523706036644198,0.007650419176776019,0.00945780433908888,0.008844489279674106,0.004648963911565067,13
RandomForest,"[19,20)",16014,0.010412746908136247,0.02859826943645064,0.03166013847852434,0.006102418195688851,0.010476944049582883,0.005533341259398138,0.007014940906129944,0.007238435841398568,0.009357623937179007,0.00702355703400663,0.005334126553010068,13
RandomForest,"[20,22)",45785,0.003337019377674682,0.03208455247912811,0.06427368167826322,0.008370309072378804,0.024540646447752258,0.008935165496649028,0.020610561163720745,0.004452501962196009,0.0036830124877041542,0.0045466640929828035,0.005127829305901068,13
HistGB,"[14,17)",11699,0.0019253016733155888,0.013390934404925812,0.008255285743914941,0.014378248562170239,0.007734401258715123,0.002056515778474834,0.0032514553052174324,0.003222121138043441,0.0032114653889618767,0.0038656834500916232,0.0025892145750768224,13
HistGB,"[17,18)",15087,0.0036964560512270897,0.014227492794188555,0.008626616328985868,0.015624890994461009,0.008473603565699178,0.003289091739662971,0.0017629290862688635,0.0028684136879740495,0.0038037950052376953,0.0035741442798695043,0.001227301778814949,13
HistGB,"[18,19)",11414,0.006553345269011903,0.008149105124053166,0.005716507143732682,0.010817335272325247,0.0027233987450731535,0.005784807518711657,0.004557693742532818,0.004640612861900188,0.006187111533709454,0.004792584309125042,0.0029421427428660686,13
HistGB,"[19,20)",16014,0.00448203282526923,0.009194024954050176,0.004256697204004796,0.009245204846454682,0.004312336590405072,0.0037667461003348447,0.005100740535683888,0.005075622319057934,0.0070187241642922895,0.0045205093811511166,0.0036876334117303955,13
HistGB,"[20,22)",45785,0.005142242870962398,0.008278321059937071,0.007886144084712414,0.006952315024314875,0.009775558561458824,0.006294100396610294,0.01056739897918359,0.0045545450057031586,0.004008634178296702,0.0038401337538783806,0.0058148670849343925,13
MLP,"[14,17)",11699,0.0016680893075221785,0.028827365252652507,0.007657671822354384,0.0020210362858262758,0.0042173196622852195,0.0018579201776934332,0.0017924998546061904,0.0030365578107384252,0.004215554065320624,0.0024276277362308947,0.002466491630663758,13
MLP,"[17,18)",15087,0.002751722280670439,0.028337393763327494,0.005021217992873854,0.002353632748328692,0.0025209639440409077,0.0026441657697686286,0.0025501282106962743,0.002473015187304335,0.002955516494479067,0.002895624493737379,0.0015679045736965592,13
MLP,"[18,19)",11414,0.004949950007570989,0.025871834922850282,0.012856342105020985,0.005935073909754995,0.00527303021646538,0.004942353734171121,0.0048627554325890296,0.0055964229704967864,0.005827821655467221,0.005889993712316786,0.005071453543706353,13
MLP,"[19,20)",16014,0.006096047570226473,0.028702247469733086,0.032688008498611164,0.004173775682730434,0.00535410688470783,0.006214222909746576,0.006625922904380551,0.008272551201915123,0.011607363235374127,0.005978193834339786,0.007232096536031455,13
MLP,"[20,22)",45785,0.004385532426894271,0.03241772843004027,0.06329092148080903,0.004222958672946052,0.008833046236872168,0.004102582114487888,0.004130584106172387,0.008112153031595258,0.00687799257688235,0.00716977643950288,0.010288690078400543,13
LogReg,"[14,17)",11735,0.16454025048458995,0.15575708026072746,0.14575977917068236,0.1393704327403185,0.10871906771335162,0.1645603929818137,0.11462630843219489,0.11410072701516118,0.17205685922509817,0.15208111314016115,0.01816420868022424,14
LogReg,"[17,18)",14892,0.13051708275238863,0.1406069390645922,0.1534479431942652,0.14058707152581187,0.13337224370386486,0.13054652918020607,0.08377172397538737,0.09462604368081633,0.12905256257663064,0.11529884954761144,0.03952671891820687,14
LogReg,"[18,19)",11484,0.17076196185195433,0.09830716571203889,0.13410019940209617,0.12383824843072767,0.06145203489296735,0.1707453546422699,0.1561144374675684,0.11859862407649914,0.1588349089308832,0.11047530300213022,0.08648566029648401,14
LogReg,"[19,20)",16018,0.09961811159127568,0.09605070331972781,0.09716226958117653,0.08644253039684345,0.058862365103879544,0.09963044340321361,0.08832912103066332,0.08576784840511224,0.09679883462523581,0.08578198098901736,0.07472272960108356,14
LogReg,"[20,22)",45870,0.02895232881834299,0.03781392628823196,0.047759576804540835,0.022143544366103527,0.08051459069283617,0.02896307766990313,0.07109784938153893,0.03340307861437831,0.032897698272087356,0.04013452843872986,0.027177009132317707,14
RandomForest,"[14,17)",11735,0.006599372052917735,0.029062014133190962,0.008235075219686548,0.004055408831469512,0.0014851587894644924,0.004351995584294808,0.0020263661523822907,0.004753163075725965,0.005971309510972525,0.006356045313211666,0.001932134402993703,14
RandomForest,"[17,18)",14892,0.008725423260443416,0.028256552309651465,0.005884065651279786,0.005603859683263207,0.0019034165606046096,0.005956859008368938,0.002898413367816733,0.005931457181140649,0.008052278775890043,0.007603306959537206,0.002138785807994697,14
RandomForest,"[18,19)",11484,0.012151825607363442,0.03050029873493043,0.012049699680000737,0.007819941720019562,0.00461747361474102,0.009343253329042539,0.004406255999328821,0.00858841225584901,0.010809933168947905,0.009789419898375059,0.005165883700224064,14
RandomForest,"[19,20)",16018,0.009389469206050447,0.030673807765812997,0.03204840783759487,0.004010102185163656,0.010936736104115285,0.00541202351041115,0.008604185698125173,0.008577697479364134,0.010741124832402629,0.008029688569921064,0.006962279035768709,14
RandomForest,"[20,22)",45870,0.0044437575726817505,0.030657727407884607,0.06456508793283294,0.006006117727692864,0.025547135125417758,0.006452445180054084,0.019754944630544433,0.0038547816990763726,0.004902329831545211,0.003233694896422321,0.0034283203692615847,14
HistGB,"[14,17)",11735,0.0025982333795201997,0.012515071189570678,0.008409663962105707,0.013796891805136376,0.007901250299501898,0.0023494333106569482,0.0020534904431571913,0.002502693629273379,0.003161685596133978,0.0033636933087057177,0.0009827019829804413,14
HistGB,"[17,18)",14892,0.00445729935675163,0.012851702861170836,0.007510644251754654,0.014194582565711038,0.007267557562074806,0.0041496009822056664,0.002634986114040734,0.0037438506736264987,0.004915010154965589,0.004498408042999818,0.0018181338229140895,14
HistGB,"[18,19)",11484,0.0070353626523691325,0.008119764516414397,0.006663849120732245,0.012292415142116937,0.006489851920870935,0.006282564828235053,0.004674989300882226,0.004573512838445098,0.006317660153692617,0.005039731550038665,0.0023631468116040114,14
HistGB,"[19,20)",16018,0.006719991361183598,0.007930802434507318,0.0060498131728504954,0.008710885356445708,0.0066921187448764075,0.006901983351855901,0.005621024613944339,0.007381487497059067,0.008704033533835559,0.006944871039875853,0.006495557917465792,14
HistGB,"[20,22)",45870,0.002983168883774161,0.00814683546819059,0.008072288502283115,0.009408762175353096,0.006823348428685701,0.003685017908814611,0.009234681464829302,0.003973340852995518,0.004960828271861151,0.0029480203250377346,0.004011173962087666,14
MLP,"[14,17)",11735,0.0037861248320702453,0.031244956946413275,0.009003821206140652,0.0020632753386669684,0.0026193224232982783,0.002755938740963004,0.0023094082641856853,0.006934489417637866,0.008742901062839124,0.010249768648029256,0.0018107985420452168,14
MLP,"[17,18)",14892,0.0036724889946234615,0.03123989580405075,0.006179091410024515,0.0037943348547746997,0.002312524977265753,0.0025263995063828973,0.003038469755474658,0.005900188291225665,0.007462260260486461,0.008762674917557845,0.0014756296956326901,14
MLP,"[18,19)",11484,0.004225786801223234,0.031928040575503976,0.010223652562750237,0.0030978898269968646,0.002837303329302892,0.0016047100166257295,0.0018026798856327622,0.004787412294811825,0.004047184908799326,0.005758275281385589,0.0045567766942505574,14
